AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
0.29447297354392354,0.3904661050377824,0.4833041050507879,0.257444488839973,0.30130902342397337,0.5236977011476113,0.37322779183238014,0.4256379089826132,0.3913924750625587,0.302345497081266,0.4450764891848212,0.4725699204676336,0.4852536131026126,0.15187461071983585,0.42752330099646224,0.5305174520294397,0.35964253431226795,0.31480905849772056,0.4862339172003428,0.5190295940164631
0.2824551726692014,0.4138675960682156,0.4865851510855294,0.254873707672732,0.30800064823805146,0.497643266736712,0.3661818359569072,0.4083913338033877,0.3885852572861589,0.3031879667867519,0.448066763243628,0.5011505250858124,0.4731129989419341,0.16792654387912606,0.4145646386572485,0.5184769503317775,0.3608451750775528,0.31004645830137423,0.4590597651033353,0.5163715903315045
0.2854942262029196,0.4003397427211428,0.5100873440970529,0.2971477760149474,0.3127879664605836,0.5228784458142895,0.3473653371915434,0.42625533223120105,0.3828065151949168,0.2948432705769383,0.4413327681587711,0.4670745419208398,0.4706444154449657,0.16855058230065664,0.4043332075868825,0.5101263658942893,0.38077535833567705,0.284877207907546,0.4870902496606429,0.5156104651235475
0.28777256181931105,0.4055887352351894,0.5073167823161389,0.2733168851154712,0.3148853345777057,0.5095850042202105,0.3397015291833019,0.41668068918720014,0.3804342709653638,0.3072517762026097,0.4255170914989778,0.4568561358609216,0.4611999195852887,0.1780792151813934,0.4117117956988061,0.5211797304864478,0.364155741391443,0.2941528427430625,0.4913905268215563,0.5115366620878833
0.27129564078249885,0.41126193770677694,0.4949558943229768,0.2814369813389901,0.31549705272598977,0.5123466907259941,0.33212171543613866,0.4457228287756276,0.3754096022761442,0.30937286195764035,0.4345115649877073,0.4471239231000655,0.4415291039094028,0.17465075016021506,0.4095008454030285,0.5366413138879371,0.3639699740668035,0.3147096104829782,0.4809847275126837,0.5356888357898806
0.29617180377692337,0.1855097078316713,0.4265490082440113,0.13038681150085205,0.052360783911709764,0.3807327228364731,0.0810501068104395,0.4535438898349276,0.4109235649760272,0.05838538381140272,0.47445683528786,0.2787891340087398,0.21107858024419027,0.07155618905268707,0.4179164569516105,0.3222273385970256,0.6645983691759235,0.5492939362499112,0.0897133006421386,0.018410059760182413
0.301068252013761,0.16444325763096335,0.4508366235238966,0.2087735187573163,0.02636768243983391,0.3605419627772468,0.0586638110927915,0.394153301914856,0.4052626597216808,0.06920325251484305,0.5010294781530901,0.2287750990000392,0.1650628921026178,0.11023344347219638,0.4968004785632746,0.4719442475398706,0.7036168413866445,0.5478001336313499,0.10050629042131007,0.013123672436342429
0.3802635897779537,0.29177635289681103,0.5063795227613882,0.02654799915590727,0.07473883864002047,0.4099688957996761,0.13375630830107682,0.3434175330694221,0.4106385253460507,0.05591827216450601,0.2537846953639267,0.2855639185541081,0.4143335780565301,0.17157214413281602,0.4442703203774572,0.20235048569071126,0.85324318536413,0.6247324543897405,0.061559602441808935,0.1550902146346288
0.4049451016327068,0.21014268872513006,0.3290964522995204,0.3063789237582598,0.07350484876366224,0.39201665919889217,0.10582898339272953,0.5768325891793471,0.4091859385673815,0.09678264169381096,0.4315844786647129,0.3356274565389504,0.2096724053955992,0.1478321328422093,0.4455650729919384,0.14724282391167035,0.834267019068463,0.6491524384122993,0.08821914949411555,0.008284343229978767
0.32383577620382675,0.19772711898547998,0.3454239862899038,0.2462485083658673,0.08582975661234436,0.36062146957091,0.04844210369382659,0.6912382158398961,0.4117716821874853,0.10981584613303684,0.3469341814240123,0.2294604677854984,0.18060371174060308,0.15414632811756962,0.41253375515278784,0.129481417560921,0.8914360008725857,0.7359242834145204,0.07434683385978913,0.014561898914226473
0.4024131600248291,0.2188580810038797,0.5167954668909385,0.15603026514320945,0.08904704916403439,0.2775236114293999,0.11415238298074745,0.508949721596496,0.4068024567761077,0.08746285605955567,0.2370637477620809,0.21906054547250228,0.4059747849221032,0.2289156887664998,0.2659831194365731,0.11488872946310626,0.8686698665098965,0.6642747551023551,0.06102606641343025,0.02404438332434504
0.26754040516669114,0.21530004217307447,0.3934936755879989,0.09179172444400917,0.19723663284205825,0.6005300615340404,0.3066511225225235,0.7647786439790687,0.4054725889939254,0.2403353277726487,0.6269212788737523,0.26598319642606405,0.16855331979937185,0.3391813460461696,0.4242339759190359,0.19102818480925848,0.8462163827091126,0.6343475407614151,0.098316366005675,0.04655593997005015
0.2666010736346834,0.17671584491799627,0.40665968222599497,0.1278988075804848,0.20326515965616385,0.5633565479028565,0.2174402738053813,0.8041579551776229,0.4158338540452995,0.2315847649665019,0.588853109988018,0.2673159146672327,0.1583668554801558,0.2421044430957664,0.44971228660448254,0.1053371991702082,0.9318998902213276,0.6598922342893461,0.06351664817432047,0.010327739306626072
0.3085296773610874,0.17853494557126834,0.44659953983879225,0.3024129882809861,0.036914424885922205,0.31577565873588176,0.040160698286849913,0.4130757907374215,0.4263117599750918,0.06348672549452704,0.4446243549434515,0.23106547309174816,0.1923758019582293,0.10091307822032364,0.532463198260258,0.5965043230780162,0.6449779470667036,0.5723901010276096,0.1341962695289878,0.01695830959796129
0.2898826381594048,0.1977593372545821,0.3685496946895285,0.09162307875539126,0.09533679277601713,0.4387478793911101,0.09492316355497704,0.6559946627953404,0.4003781912715441,0.12492623771662945,0.4108410309819525,0.2230670324197484,0.2622257323356634,0.17323298532094755,0.4741106469575232,0.2925992242950148,0.8237694164599301,0.5682398829284107,0.08258144798832483,0.015460281944811471
0.3472390125826884,0.2727978445187086,0.2786196450561724,0.14727792548737484,0.6327859966810241,0.7986147119455008,0.3376303457786917,0.9188392565740195,0.4321878830587319,0.8226242398788534,0.5669519023664532,0.3396013560865515,0.14703530497777356,0.2910372415116063,0.3254299865585558,0.0583596616202238,0.9707614052456188,0.7481656820583766,0.045200481339509664,0.020699564351068
0.31074516153519,0.214120244357077,0.3432120648741187,0.2946774684324381,0.04437568214967109,0.38365545533006185,0.011777118058360157,0.38329809955652,0.398019048373646,0.04098323789417579,0.4175013857709083,0.2443052086272943,0.2840307847284652,0.04738210685740142,0.4700415660494919,0.35070955968607026,0.6198061708131141,0.5175872089756404,0.07745985250103651,0.011544996439240951
0.2828187319232574,0.16239187606779726,0.3117141971407774,0.23560806194832185,0.06533864810845895,0.3978067959536651,0.03333214371250326,0.3369886555958477,0.40969329564528617,0.06214960996991181,0.4974523941522279,0.351506189224056,0.23206954355222256,0.046795427480070775,0.529425095372748,0.7115825825255153,0.3796821441928426,0.39620761412708655,0.10083742295232168,0.0075337501724415485
0.3145057085257337,0.1726011992857275,0.3981942790213893,0.22047866713979167,0.08636496926099269,0.4083760746984305,0.04571862581671958,0.7044362207331719,0.4192785011553317,0.14251001982843928,0.4429587693147319,0.2320505971966206,0.1777625331111747,0.16351982228976294,0.4824775413121376,0.2660384562022145,0.7889849814056404,0.5973399811153856,0.09597355124120877,0.02121905235660321
0.3697484460875224,0.23848269114699225,0.43223526407671103,0.3555599102076656,0.07190209354233967,0.3609811340091905,0.01698100743362458,0.5855424050815066,0.4093020207596881,0.0846939985209266,0.2111508871870519,0.2543492548059174,0.35004150396414463,0.14971233497026684,0.270139340279936,0.0874343243945454,0.9229670584044736,0.7525577407620857,0.05209402792294839,0.05583841682449953
0.4925931424239232,0.22125491473533684,0.4984642702698161,0.2396412472381083,0.06758682183293929,0.2053779550173049,0.0744262426368347,0.18085093204338906,0.3967269981958035,0.048888422628103535,0.21809984493049914,0.16783706747989965,0.43940165199802506,0.06550651966780817,0.27550812507563543,0.3233137442946996,0.6612295862869175,0.4730841095421641,0.06651438014972677,0.008635060585577534
0.3862360221537084,0.2338417839498305,0.43475424318240535,0.12749025319923493,0.6587624850831951,0.6989524756856429,0.4095708032968552,0.8903944908829986,0.4340544968884605,0.6208177456907499,0.5857122296003479,0.27529752514648764,0.30804249463741146,0.3552913682110588,0.24496452887653405,0.06611330579035424,0.9531471748339954,0.6733809652037462,0.05519081591805952,0.028691239797992638
0.4709213513203811,0.2626979562804825,0.4426866781814681,0.2164167349221444,0.1342335641472091,0.24810237124952544,0.10977918941947427,0.2502840684990873,0.4044708750467766,0.049776436297504494,0.3779523011991725,0.2650786378398761,0.4077061314475967,0.097258975105105,0.2711982145631811,0.4759496844710898,0.5312331029425312,0.2917391351401401,0.0933292540416615,0.07512487832895748
