AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0.0,0.0,0.0,0.29,0.34,1.86,0.13,1.86,0.13,0.15,0.95,0.56,0.43,0.0,2.05,0.71,0.2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.37,0.0,0.0,0.0,0.05,1.63,0.06,1.92,0.04,0.25,1.04,0.49,0.07,0.0,1.98,0.37,0.23,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.28,0.0,0.0,0.0,0.04,1.89,0.1,1.97,0.16,0.2,1.12,0.55,0.51,0.0,2.09,0.38,0.12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.37,0.0,0.0,0.0,0.07,1.65,0.0,2.04,0.17,0.54,1.21,0.56,0.4,0.0,2.07,0.31,0.07,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.31,0.0,0.0,0.0,0.0,1.77,0.0,1.98,0.04,0.18,1.04,0.42,0.34,0.0,1.91,0.33,0.01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4,0.0,0.04,0.0,0.09,1.87,0.19,2.22,0.31,0.34,1.07,0.5,0.39,0.0,1.96,0.42,0.06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.18,0.0,0.0,0.0,0.07,1.53,0.25,2.12,0.12,0.08,1.14,0.52,0.14,0.0,1.99,0.51,0.01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.12,0.0,0.0,0.0,0.12,1.68,0.19,2.09,0.25,0.18,0.93,0.56,0.39,0.0,1.99,0.01,0.12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.26,0.0,0.3,0.13,0.49,0.91,0.23,1.36,0.0,0.0,1.49,0.0,0.93,0.0,2.24,0.72,2.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.33,0.36,0.02,0.24,0.11,1.08,0.0,1.84,0.37,1.69,0.78,0.0,0.89,0.0,1.67,0.96,1.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.57,0.15,0.0,0.0,0.02,0.75,0.0,1.61,0.4,1.61,0.56,0.0,0.91,0.0,1.44,0.7,1.82,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.85,0.31,0.0,0.07,0.0,0.66,0.0,1.94,0.38,1.83,0.58,0.0,0.82,0.0,1.33,0.75,1.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.32,0.0,0.0,0.28,0.11,0.7,0.0,1.96,0.36,1.64,0.66,0.0,1.16,0.0,1.57,0.81,1.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.08,0.14,0.24,0.16,0.28,1.03,0.0,2.13,0.47,1.75,0.59,0.0,1.3,0.0,1.43,0.22,1.49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.28,0.12,0.22,0.27,0.35,1.02,0.02,2.38,0.36,2.11,0.66,0.0,0.79,0.0,1.37,0.58,1.58,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.37,0.33,0.34,0.0,0.29,0.74,0.0,2.42,0.27,2.51,0.64,0.0,1.0,0.0,1.43,0.71,1.44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.12,0.05,0.21,0.0,0.42,0.4,0.0,2.46,0.21,2.12,0.64,0.0,1.11,0.0,1.37,0.74,1.26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.04,0.06,0.38,0.29,0.44,0.53,0.0,2.53,0.28,2.25,0.67,0.0,0.87,0.0,1.33,0.38,1.26,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.16,0.17,0.15,0.0,0.41,0.82,0.0,2.85,0.32,2.13,0.43,0.0,0.94,0.0,1.37,0.66,1.21,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.24,0.0,0.04,0.37,0.38,0.11,0.01,2.57,0.24,2.2,0.41,0.0,1.0,0.0,1.15,0.13,1.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.13,0.0,0.37,0.05,0.43,0.47,0.0,2.81,0.32,2.44,0.45,0.0,1.09,0.0,1.25,0.14,1.23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.01,0.36,0.54,0.45,0.71,0.0,2.73,0.33,2.26,0.41,0.0,1.28,0.0,1.61,0.77,1.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.36,0.43,0.3,0.65,0.01,2.64,0.31,2.37,0.4,0.0,1.36,0.0,1.48,0.53,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.43,0.41,1.08,2.4,0.05,2.16,1.37,1.38,0.82,0.0,1.69,0.0,2.86,0.91,0.93,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.11,0.24,1.1,2.23,0.0,1.88,1.39,1.38,0.91,0.0,1.7,0.01,2.69,0.78,0.86,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.52,0.72,1.16,2.39,0.0,2.19,1.45,1.64,0.74,0.0,1.74,0.02,2.73,0.58,0.84,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.27,0.24,0.92,2.11,0.06,1.99,1.14,1.27,0.94,0.0,2.02,0.0,2.79,0.84,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.37,0.63,1.03,2.06,0.0,2.08,1.29,1.35,0.89,0.0,1.77,0.0,2.66,0.62,0.76,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.15,0.6,0.9,2.04,0.0,2.11,1.36,1.53,1.04,0.0,1.69,0.0,2.72,1.0,0.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.23,0.5,1.02,2.0,0.0,2.17,1.34,1.52,0.92,0.0,1.71,0.0,2.68,0.8,0.73,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.13,0.0,0.0,1.26,0.0,0.87,0.0,0.0,1.63,0.89,0.81,0.0,0.99,0.28,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.19,0.0,0.45,0.0,0.44,1.82,0.33,1.27,0.78,0.28,0.89,0.22,0.22,0.0,1.46,0.0,2.47,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.85,1.14,0.03,0.73,0.79,0.0,0.17,0.75,0.26,0.63,0.44,0.0,1.48,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.08,0.0,0.0,0.0,0.49,0.49,0.0,0.8,0.4,0.0,0.52,0.71,0.5,0.8,0.0,0.0,1.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.46,0.0,0.13,0.0,0.56,1.15,0.13,1.04,0.74,0.37,0.73,0.0,1.2,0.0,1.9,0.0,2.48,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.3,0.53,0.82,0.0,0.88,0.64,0.0,0.53,0.55,0.92,0.8,0.21,0.0,2.69,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.2,0.45,0.0,0.04,0.45,0.37,0.0,0.51,0.74,0.66,1.02,0.0,0.0,2.53,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.14,1.39,0.03,0.81,0.33,0.05,1.25,0.0,0.94,0.0,1.34,0.19,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.19,0.0,0.27,0.0,0.12,1.76,0.5,1.27,0.5,0.22,1.38,0.38,0.69,0.0,2.09,0.36,0.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.15,0.09,0.8,0.05,0.0,1.59,0.75,0.84,0.03,0.85,0.01,0.47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.05,0.0,0.77,0.0,0.6,0.0,0.0,1.6,0.56,0.88,0.03,0.44,0.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.15,2.02,0.28,1.15,0.2,0.0,1.73,0.54,0.66,0.0,1.82,0.25,1.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.33,0.0,0.37,0.0,0.3,1.63,0.33,1.25,0.39,0.0,1.58,0.08,1.0,0.0,2.46,0.13,2.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.42,0.19,0.26,0.49,0.07,1.09,0.38,1.16,0.34,0.0,1.49,0.16,0.93,0.0,2.42,0.57,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.28,0.0,0.26,0.23,0.4,2.08,0.5,1.33,0.43,0.0,1.66,0.73,1.07,0.0,1.85,0.22,2.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.43,0.93,0.04,0.51,0.27,0.52,1.39,0.46,1.21,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.62,1.26,0.06,0.57,0.54,0.52,0.91,0.47,1.4,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.69,1.21,0.0,0.61,0.37,0.65,1.13,0.76,1.33,0.0,0.0,0.0,0.35,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5,1.18,0.0,0.49,0.4,0.62,0.88,0.43,0.96,0.0,0.0,0.0,0.26,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.13,0.58,1.45,0.21,0.77,0.3,0.0,1.41,0.0,1.04,0.0,1.47,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.83,1.62,0.07,0.64,0.3,0.24,1.33,0.0,1.36,0.0,1.36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.29,1.49,0.02,0.4,0.02,0.19,1.37,0.22,1.12,0.0,0.25,0.0,0.13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.21,0.0,0.0,1.32,0.0,0.67,0.0,0.0,1.9,1.18,0.45,0.0,0.49,0.1,0.63,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.54,0.0,0.0,1.96,1.28,1.04,0.0,0.17,0.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.64,0.0,0.0,1.83,0.93,0.96,0.0,0.28,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.33,0.0,0.0,1.85,0.85,0.96,0.0,0.02,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.02,0.0,0.0,0.89,0.0,0.77,0.0,0.0,2.11,1.1,1.16,0.0,0.33,0.0,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.43,0.0,0.0,1.91,0.83,0.69,0.0,0.38,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.09,0.0,0.0,0.82,0.0,0.56,0.0,0.0,1.98,0.54,0.65,0.0,0.72,0.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.08,0.26,0.58,0.0,0.0,0.77,1.03,0.0,0.0,1.53,0.0,1.51,0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.01,3.44,0.0,0.0,0.84,0.51,1.01,0.0,2.01,0.0,0.9,0.0,0.03,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.12,0.03,3.27,0.0,0.0,0.71,0.65,0.82,0.0,2.13,0.0,0.83,0.0,0.16,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.33,3.26,0.0,0.0,0.84,0.64,1.1,0.0,2.1,0.0,1.09,0.0,0.19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.21,0.0,0.0,0.01,0.01,2.77,0.0,0.0,0.52,0.51,0.72,0.0,2.11,0.0,0.81,0.0,0.03,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.12,2.59,0.0,0.0,0.76,0.68,0.87,0.0,2.23,0.0,0.97,0.0,0.17,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.32,0.0,2.43,0.0,0.0,0.63,0.6,0.83,0.0,2.06,0.0,1.02,0.0,0.21,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.04,3.1,0.0,0.0,0.58,0.56,0.95,0.0,2.03,0.0,0.86,0.0,0.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.33,0.3,0.0,0.0,0.14,0.38,0.0,0.26,0.37,0.0,1.43,0.81,0.29,0.25,0.15,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1.18,1.8,0.73,1.02,0.0,0.0,0.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.02,0.14,0.0,0.0,0.0,0.75,0.0,0.2,0.0,0.0,1.9,0.99,0.48,0.0,0.2,0.0,0.56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.56,0.6,0.0,0.28,0.0,1.25,0.0,0.68,0.03,0.0,1.82,0.97,0.21,0.0,1.36,0.27,0.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.42,0.22,0.0,0.0,0.0,0.87,0.0,0.41,0.07,0.0,1.85,1.0,0.18,0.03,0.83,0.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.38,0.35,0.0,0.0,0.0,0.65,0.0,0.36,0.01,0.0,1.88,1.1,0.14,0.0,0.75,0.05,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.21,0.32,0.0,0.0,0.0,0.28,0.0,0.01,0.39,0.0,1.19,1.08,0.63,0.5,0.0,0.0,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.23,0.0,0.0,0.99,0.0,0.48,0.01,0.0,2.24,1.18,0.52,0.0,0.6,0.0,0.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.61,0.0,0.67,0.0,1.97,0.0,0.0,0.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.43,0.08,0.7,0.0,2.03,0.0,0.1,0.0,0.12,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.28,0.0,0.7,0.0,1.93,0.0,0.0,0.0,0.17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.19,0.18,0.55,0.0,2.04,0.0,0.2,0.0,0.27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.14,2.15,0.02,0.0,1.04,0.0,0.57,0.0,1.64,0.0,0.24,0.0,0.08,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.98,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.48,0.0,0.43,0.0,1.85,0.0,0.17,0.0,0.05,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.37,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.48,0.37,0.82,0.0,2.01,0.0,0.37,0.0,0.15,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.63,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.38,0.24,0.83,0.0,1.94,0.0,0.35,0.0,0.05,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.46,0.0,0.0,0.23,0.19,1.33,0.0,0.0,0.26,0.98,0.74,0.0,2.15,0.0,0.68,0.0,0.11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.74,0.0,0.0,0.31,0.27,1.63,0.0,0.0,0.42,0.91,0.79,0.0,1.84,0.0,1.03,0.0,0.05,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.67,0.0,0.0,0.0,0.26,1.97,0.0,0.0,0.34,1.1,0.9,0.0,1.97,0.0,0.87,0.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.14,1.66,0.0,0.0,0.24,1.52,0.92,0.0,2.11,0.02,0.96,0.0,0.16,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.52,2.19,0.0,0.0,0.54,1.06,0.93,0.0,2.02,0.0,1.16,0.0,0.22,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.15,0.0,1.02,2.31,0.0,0.0,0.72,2.1,0.01,0.0,1.56,0.0,2.42,0.0,1.76,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.66,0.0,0.0,0.0,0.79,0.0,0.0,0.28,1.21,0.32,0.0,0.0,1.05,0.0,0.72,0.56,0.69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.35,0.0,0.33,0.0,0.21,1.23,0.0,1.23,0.7,0.0,1.52,0.15,0.85,0.0,2.37,0.0,2.14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.16,0.0,0.27,0.0,0.0,0.5,0.0,0.67,0.19,0.0,2.02,0.63,1.15,0.0,0.88,0.0,2.13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.05,0.0,0.36,0.0,0.0,1.08,0.0,0.56,0.05,0.0,2.04,0.65,0.86,0.0,0.77,0.0,2.45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.23,0.0,0.0,1.45,0.0,0.58,0.01,0.0,2.15,1.26,1.1,0.0,0.33,0.0,1.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.21,0.24,0.48,0.0,0.0,1.35,0.0,0.77,0.0,0.0,2.18,1.32,1.16,0.0,0.48,0.0,1.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.12,0.15,0.09,0.0,0.0,1.02,0.0,0.62,0.0,0.0,2.12,1.36,1.31,0.0,0.52,0.13,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.37,0.44,0.0,0.0,0.91,0.0,0.58,0.0,0.0,2.1,1.12,0.98,0.0,0.44,0.32,1.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.37,0.02,0.0,0.0,0.0,0.71,0.0,0.73,0.0,0.0,1.94,1.35,0.83,0.0,0.48,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
